datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-03-19 02:00:00,67636.0,28.82304959843441,1589460.1810074793,1020.989013671875,42557241.09592613,2.917670965194702,26936.584247045368,1.2624465227127075,23580.51181659495,0,31080.04262154407,36555.95737845591,0,0,0,0,0,1.0,coal,301047.9014799906,255093.4660362895,0
2017-03-19 03:00:00,64700.0,28.1338371392736,1506109.9727422483,948.6021680386536,40262949.27980631,0.6197843373858222,25334.19072784329,0.7474513465013624,22427.334312669704,0,28998.692101350254,35701.30789864974,0,0,0,0,0,1.0,coal,280909.92636154435,247637.7892131812,0
2017-03-19 04:00:00,60797.0,27.49958579323008,1397348.8299197876,901.5624361308568,37697137.90466585,1.5526008288278588,24474.498161295578,0.552306954559266,20997.392804808802,0,27696.042621544104,33100.95737845591,0,0,0,0,0,1.0,coal,267813.9770888769,227825.34527775602,0
2017-03-19 05:00:00,58878.0,27.156050766032674,1344997.7250123622,702.2913337103555,36014539.72825886,0.44391681560949364,23208.17412781473,0.45465213282664163,19178.596859471745,0,25837.600033747414,33040.39996625259,0,0,0,0,0,0.5,gas,250309.1117360082,227285.1300155019,0
2017-03-19 06:00:00,56432.0,26.249153714179993,1279932.527116541,645.0439759506215,34663193.77897601,0.48290639593120066,22072.11608896569,0.4090696899728221,18568.413431196997,0,25115.948656516695,31316.051343483316,0,0,0,0,0,0.5,gas,242883.6981163058,215235.72286062015,0
2017-03-19 07:00:00,54858.0,25.980429577350616,1238858.214853789,643.1360780014028,34108252.55343721,0.4828967518531099,22100.65702271316,0.4135146202096087,18572.54219589942,0,25148.624046579724,29709.375953420284,0,0,0,0,0,0.5,gas,243204.816482348,204379.1838747554,0
2017-03-19 08:00:00,55480.0,26.038626491546633,1255042.063229435,643.5219117416372,34337902.20359524,0.4828987040216416,22111.408330378883,0.41224539843810026,18589.081678487797,0,25158.621788237775,30321.378211762232,0,0,0,0,0,0.5,gas,243303.06958534542,208466.77279649937,0
2017-03-19 09:00:00,56391.0,26.249153714179993,1278856.3118142597,645.0439759506215,34641254.62108529,0.48290639593120066,22060.323079337908,0.4090696899728221,18558.20918461825,0,25103.770791728766,31287.229208271245,0,0,0,0,0,0.5,gas,242764.0197885172,215038.56532952245,0
2017-03-19 10:00:00,57579.0,26.614709624456324,1310240.660739615,648.9833134999456,35398459.21231602,0.4586976277771309,22945.35647064801,0.42179908546417866,18947.00344896178,0,25626.533459053273,31952.466540946738,0,0,0,0,0,0.5,gas,248186.6877384491,219606.64568584357,0
2017-03-19 11:00:00,60028.0,27.28287032540277,1376294.89600893,968.1538998568963,36977970.82081971,0.5461150844031134,24073.783225845156,0.8148467044506935,20468.20832468017,0,26927.0426215441,33100.95737845591,0,0,0,0,0,1.0,coal,260209.53776928247,227825.34527775602,0
2017-03-19 12:00:00,61514.0,27.5276756576721,1417080.8892464214,969.0851223363945,38362392.440308504,0.5523920754654507,25326.43305928507,0.9244990752144485,21490.715204590582,0,28413.042621544097,33100.95737845591,0,0,0,0,0,1.0,coal,274819.6799256846,227825.34527775602,0
2017-03-19 13:00:00,63548.0,28.018389544487,1473791.2801763308,653.8868380380467,39883092.78342952,0.5781697101092269,25443.60926762706,0.34844155997682746,22467.743114500227,0,29093.351390423948,34454.64860957605,0,0,0,0,0,0.5,gas,281844.3977544113,238958.04597415487,0
2017-03-19 14:00:00,66078.0,28.44583224036064,1544926.3128436434,919.3904418945312,41350100.9135879,1.0231306850910187,25163.335877209036,0.30765385925769806,22482.99690100553,0,30063.04262154409,36014.95737845591,0,0,0,0,0,1.0,coal,291171.43826606,250328.29797074155,0
2017-03-19 15:00:00,65416.0,28.289697444274772,1526142.2131619568,858.0385754457491,40769181.29178578,1.3337683618990583,24132.034465130695,0.3755115585689701,22260.319506003754,0,29465.806713806396,35950.1932861936,0,0,0,0,0,1.0,coal,285234.783850279,249661.38777646213,0
2017-03-19 16:00:00,64513.0,28.193019050369855,1500635.0927969243,910.1880590254088,39964299.13515019,0.46856163200587847,23903.214344819007,0.3704855062911667,21881.163959992133,0,28660.042621544093,35852.95737845591,0,0,0,0,0,1.0,coal,277206.7550304873,248660.09808251218,0
2017-03-19 17:00:00,63009.0,28.018389544487,1458408.8796770999,638.1119202128959,39346089.58144637,0.30080138891513786,23988.26291667953,0.23245930109007232,21758.15349622502,0,28579.025190423945,34429.97480957606,0,0,0,0,0,0.5,gas,276307.4096523837,238785.6228392123,0
2017-03-19 18:00:00,62406.0,27.978126735687255,1441532.267981605,637.7901428691459,38995904.38869117,0.3007998492060914,23881.57018248673,0.23157471600754134,21628.187747684948,0,28350.000033747412,34055.999966252595,0,0,0,0,0,0.5,gas,274084.643836873,236173.41730484413,0
2017-03-19 19:00:00,62202.0,27.898061556296557,1435835.609577326,920.159386504596,38808454.41506397,0.2863583210914423,23990.860493402713,0.4220036628455862,21547.765621481965,0,28487.10003374741,33714.8999662526,0,0,0,0,0,0.5,gas,275372.1036798358,232875.67576552837,0
2017-03-19 20:00:00,61059.0,27.737853654115096,1404032.0246911317,635.2812573353627,37881913.60262311,0.26154805313520907,23884.628760133408,0.288078755586131,20838.279493571205,0,27936.300033747415,33122.69996625259,0,0,0,0,0,0.5,gas,269693.47271387326,227969.95806006435,0
2017-03-19 21:00:00,61514.0,27.746985148575543,1416654.4509921016,942.418663848346,38189911.52080551,0.36747454107394717,23864.688112202446,0.8461919787139639,21148.30681874086,0,28149.53453805346,33364.465461946544,0,0,0,0,0,1.0,coal,272007.8122930912,229577.97184965512,0
2017-03-19 22:00:00,63129.0,28.018389544487,1461771.0864224383,638.1119202128959,39391105.49159624,0.30080138891513786,23988.276142419225,0.23245930109007232,21760.115562268813,0,28578.665190423944,34550.33480957606,0,0,0,0,0,0.5,gas,276303.9588983429,239626.71130234707,0
2017-03-19 23:00:00,65601.0,28.289697444274772,1531375.8071891477,858.0385754457491,40915998.68806817,1.3337683618990583,24334.62689677971,0.3755115585689701,22323.561692125993,0,29610.589322502048,35990.410677497945,0,0,0,0,0,1.0,coal,286556.33437572833,250075.5275769485,0
2017-03-20 00:00:00,67647.0,28.82304959843441,1589872.0424621452,1020.989013671875,42569250.39254348,2.917670965194702,26915.05727334114,1.2624465227127075,23660.20034912824,0,31091.042621544086,36555.95737845591,0,0,0,0,0,1.0,coal,301174.19967016706,255093.4660362895,0
2017-03-20 01:00:00,70617.0,29.369455500602726,1676554.8238013873,620.2804260253873,45138882.8367313,0.20145696529652687,29268.074114630283,0.2836519917473184,25745.85823172427,0,33941.93685599611,36675.06314400384,0,0,0,0,0,0.5,gas,327939.80130370567,256233.80500954267,0
2017-03-20 02:00:00,69101.0,28.82304959843441,1632632.5128859696,931.4937098803281,43807198.863099314,1.6491928133433889,27694.833614048028,0.9150089479463044,24507.222620562636,0,32545.042621544053,36555.95737845591,0,0,0,0,0,1.0,coal,314455.78180954186,255093.4660362895,0
2017-03-20 03:00:00,65583.0,28.047030215263366,1532751.7366730955,636.2085285965381,41209654.65959218,0.4226421420896742,25832.7896561675,0.3264061385446331,23165.141718778068,0,30315.472069663396,35267.527930336604,0,0,0,0,0,0.5,gas,292816.4545704209,244642.75481765452,0
2017-03-20 04:00:00,62345.0,27.5276756576721,1442484.86259119,951.7349949051156,39017100.403201066,0.43416686199396926,25358.58079248505,0.8946138761652488,21871.283048633184,0,29244.042621544097,33100.95737845591,0,0,0,0,0,1.0,coal,281942.67408664816,227825.34527775602,0
2017-03-20 05:00:00,60738.0,27.217453830526523,1398512.8367947466,844.8691945466039,37564553.78219216,0.41731317377369825,24257.932489814957,0.4567839803920579,20703.140859295665,0,27637.042621544093,33100.95737845591,0,0,0,0,0,1.0,coal,266574.5917501407,227825.34527775602,0
2017-03-20 06:00:00,59898.0,26.972258517854065,1375702.0480856886,898.8687966914608,36893181.65765981,1.2193120016819226,23456.81643951211,0.5405429708880977,19806.666224600576,0,26926.954237828002,32971.045762172005,0,0,0,0,0,1.0,coal,260105.32077383366,226719.22382142366,0
2017-03-20 07:00:00,59612.0,26.72557620160476,1368038.9198063228,640.1389600970432,36814207.17290737,0.3957899796850535,23437.409803330745,0.39469607648535304,19836.260338886616,0,26998.955518302027,32613.044481697983,0,0,0,0,0,0.5,gas,260705.3830111103,224210.9323097889,0
2017-03-20 08:00:00,60851.0,27.217453830526523,1401588.409077596,844.8691945466039,37657812.68497376,0.41731317377369825,24338.786572291032,0.4567839803920579,20827.182237275345,0,27750.042621544097,33100.95737845591,0,0,0,0,0,1.0,coal,267566.40480066865,227825.34527775602,0
2017-03-20 09:00:00,62940.0,27.737853654115096,1458903.5291152687,630.0712070633188,39531729.98615735,0.3937911501901791,25701.409096370895,0.3455386563850421,22319.081442222305,0,29744.600033747407,33195.39996625259,0,0,0,0,0,0.5,gas,286996.6046725941,228453.49522556306,0
